"Date","Time","Open","High","Low","Close","Volume","MACD","MACDAvg","MACDDiff","RSI","SlowK","SlowD","FastAvg","SlowAvg","DistF","DistS","FGS","FLS","OpenBar"
12/11/2015,17:00,53.13,53.34,51.66,52.12,505406,-2.188960,-1.752412,-0.436549,24.00,6.13,7.51,55.4190,61.0142,3.2990,8.8942,0,33,1
12/14/2015,17:00,51.90,53.20,51.03,52.81,550476,-2.232827,-1.848495,-0.384332,28.59,10.78,8.48,54.8850,60.7976,2.0750,7.9876,0,34,1
12/15/2015,17:00,52.82,54.38,52.53,53.85,474159,-2.158787,-1.910553,-0.248234,34.97,19.46,12.12,54.4350,60.5874,0.5850,6.7374,0,35,1
12/16/2015,17:00,53.29,53.85,51.79,52.02,380339,-2.222160,-1.972874,-0.249285,29.91,21.12,17.12,53.9930,60.2952,1.9730,8.2752,0,36,1
12/17/2015,17:00,52.32,52.35,51.23,51.54,292565,-2.284777,-2.035255,-0.249522,28.73,16.86,19.15,53.3890,60.0078,1.8490,8.4678,0,37,1
12/18/2015,17:00,51.42,52.21,50.95,51.33,402547,-2.324552,-2.093114,-0.231437,28.21,7.63,15.20,52.8750,59.6838,1.5450,8.3538,0,38,1
12/21/2015,17:00,51.17,51.37,50.62,51.08,298080,-2.349166,-2.144325,-0.204842,27.57,5.69,10.06,52.5680,59.3508,1.4880,8.2708,0,39,1
12/22/2015,17:00,51.07,51.81,50.93,51.41,302263,-2.315356,-2.178531,-0.136825,29.84,6.92,6.75,52.3080,59.0750,0.8980,7.6650,0,40,1
12/23/2015,17:00,51.74,53.22,51.55,52.77,374658,-2.153990,-2.173623,0.019633,38.41,14.38,9.00,52.2190,58.8352,0.5510,6.0652,0,41,1
12/24/2015,17:00,53.13,53.55,52.65,53.37,205873,-1.955153,-2.129929,0.174776,41.79,26.11,15.81,52.2300,58.6078,1.1400,5.2378,0,42,1
12/28/2015,17:00,53.27,53.36,51.87,52.08,220644,-1.879995,-2.079942,0.199947,37.08,33.87,24.79,52.2260,58.3598,0.1460,6.2798,0,43,1
12/29/2015,17:00,51.97,53.21,51.93,53.14,241945,-1.715127,-2.006979,0.291852,42.78,42.68,34.22,52.2590,58.1172,0.8810,4.9772,0,44,1
12/30/2015,17:00,52.63,52.67,51.67,51.87,267912,-1.667722,-1.939128,0.271405,38.30,38.74,38.43,52.0610,57.8780,0.1910,6.0080,0,45,1
12/31/2015,17:00,52.08,53.06,51.49,52.31,283623,-1.576476,-1.866597,0.290121,40.62,44.07,41.83,52.0900,57.6474,0.2200,5.3374,0,46,1
01/04/2016,17:00,52.87,53.66,51.60,52.03,431985,-1.509358,-1.795150,0.285791,39.60,38.56,40.46,52.1390,57.4330,0.1090,5.4030,0,47,1
01/05/2016,17:00,52.17,52.37,51.01,51.24,410131,-1.502592,-1.736638,0.234046,36.79,32.98,38.54,52.1300,57.1992,0.8900,5.9592,0,48,1
01/06/2016,17:00,51.45,51.66,49.04,49.24,563811,-1.639712,-1.717253,0.077541,30.83,18.09,29.88,51.9460,56.9410,2.7060,7.7010,0,49,1
01/07/2016,17:00,49.36,49.53,47.37,48.54,617409,-1.784296,-1.730661,-0.053634,29.06,13.39,21.49,51.6590,56.6812,3.1190,8.1412,0,50,1
01/08/2016,17:00,48.57,49.61,47.91,48.43,596496,-1.886015,-1.761732,-0.124283,28.78,13.97,15.15,51.2250,56.4348,2.7950,8.0048,0,51,1
01/11/2016,17:00,48.21,48.47,46.15,46.68,648640,-2.083817,-1.826149,-0.257668,24.69,13.74,13.70,50.5560,56.0986,3.8760,9.4186,0,52,1
01/12/2016,17:00,46.38,47.48,45.20,45.71,627218,-2.292423,-1.919404,-0.373019,22.77,9.43,12.38,49.9190,55.7406,4.2090,10.0306,0,53,1
01/13/2016,17:00,45.81,46.98,45.37,45.75,637903,-2.426545,-2.020832,-0.405713,23.03,6.51,9.89,49.1800,55.3728,3.4300,9.6228,0,54,1
01/14/2016,17:00,45.87,47.04,45.55,46.47,537906,-2.446537,-2.105973,-0.340564,27.86,9.18,8.37,48.6400,55.0284,2.1700,8.5584,0,55,1
01/15/2016,17:00,46.45,46.45,44.40,44.69,313261,-2.576314,-2.200041,-0.376273,23.88,8.06,7.92,47.8780,54.6132,3.1880,9.9232,0,56,1
01/19/2016,17:00,44.47,45.66,43.65,43.87,743931,-2.714045,-2.302842,-0.411203,22.29,6.42,7.89,47.0620,54.2132,3.1920,10.3432,0,57,1
01/20/2016,17:00,43.77,44.05,41.86,42.65,690039,-2.888346,-2.419943,-0.468403,20.15,4.18,6.22,46.2030,53.8112,3.5530,11.1612,0,58,1
01/21/2016,17:00,42.65,44.55,42.17,43.83,694040,-2.897860,-2.515526,-0.382334,27.41,8.87,6.49,45.6620,53.4510,1.8320,9.6210,0,59,1
01/22/2016,17:00,44.14,46.65,43.83,46.49,636573,-2.660096,-2.544440,-0.115656,40.54,20.88,11.31,45.4570,53.1524,1.0330,6.6624,0,60,1
01/25/2016,17:00,46.35,47.04,43.98,44.64,606892,-2.591078,-2.553768,-0.037310,35.70,27.50,19.08,45.0780,52.8100,0.4380,8.1700,0,61,1
01/26/2016,17:00,44.11,46.71,43.55,45.75,642432,-2.418929,-2.526800,0.107871,40.31,35.19,27.86,44.9850,52.5154,0.7650,6.7654,0,62,1
01/27/2016,17:00,44.85,47.14,44.44,46.60,738551,-2.188682,-2.459176,0.270494,43.63,40.66,34.45,45.0740,52.2614,1.5260,5.6614,0,63,1
01/28/2016,17:00,46.49,49.12,46.04,47.52,833378,-1.909956,-2.349332,0.439376,47.07,56.48,44.11,45.2510,52.0460,2.2690,4.5260,0,64,1
01/29/2016,17:00,48.00,48.70,46.95,47.92,618110,-1.637907,-2.207047,0.569140,48.54,72.32,56.49,45.3960,51.8186,2.5240,3.8986,0,65,1
02/01/2016,17:00,48.13,48.48,45.59,45.92,595612,-1.565641,-2.078766,0.513125,42.23,70.86,66.55,45.5190,51.5636,0.4010,5.6436,0,66,1
02/02/2016,17:00,45.67,45.83,43.87,44.18,602564,-1.629984,-1.989010,0.359025,37.64,57.12,66.76,45.5500,51.2782,1.3700,7.0982,0,67,1
02/03/2016,17:00,44.05,47.05,43.70,46.58,811699,-1.470367,-1.885281,0.414914,46.30,50.96,59.65,45.9430,51.0454,0.6370,4.4654,0,68,1
02/04/2016,17:00,47.01,47.90,45.83,46.02,696721,-1.373227,-1.782870,0.409643,44.74,51.42,53.17,46.1620,50.7978,0.1420,4.7778,0,69,1
02/05/2016,17:00,45.94,46.75,44.93,45.19,616531,-1.347682,-1.695833,0.348151,42.46,56.06,52.82,46.0320,50.5366,0.8420,5.3466,0,70,1
02/08/2016,17:00,45.27,45.68,43.87,43.99,603646,-1.408036,-1.638273,0.230237,39.33,44.17,50.55,45.9670,50.2290,1.9770,6.2390,0,71,1
02/09/2016,17:00,44.47,44.91,42.04,42.24,738219,-1.578877,-1.626394,0.047517,35.25,26.20,42.14,45.6160,49.8830,3.3760,7.6430,0,72,1
02/10/2016,17:00,42.66,43.52,41.54,41.75,781280,-1.733822,-1.647880,-0.085943,34.18,11.59,27.32,45.1310,49.5538,3.3810,7.8038,0,73,1
02/11/2016,17:00,41.64,41.78,40.35,40.51,795965,-1.934377,-1.705179,-0.229198,31.57,2.43,13.41,44.4300,49.2010,3.9200,8.6910,0,74,1
02/12/2016,17:00,41.60,43.96,41.25,43.74,675157,-1.811799,-1.726503,-0.085296,43.64,14.97,9.66,44.0120,48.9088,0.2720,5.1688,0,75,1
02/16/2016,17:00,43.38,45.83,43.00,43.34,651956,-1.727023,-1.726607,-0.000416,42.64,24.86,14.09,43.7540,48.6468,0.4140,5.3068,0,76,1
02/17/2016,17:00,43.44,45.79,43.03,44.96,578639,-1.511691,-1.683624,0.171932,47.86,41.77,27.20,43.8320,48.3944,1.1280,3.4344,0,77,1
02/18/2016,17:00,45.65,46.28,44.57,45.07,211849,-1.316982,-1.610296,0.293313,48.21,47.59,38.07,43.6810,48.1664,1.3890,3.0964,0,78,1
02/19/2016,17:00,44.84,45.13,43.48,43.89,510897,-1.243555,-1.536947,0.293393,44.78,50.97,46.78,43.4680,47.9612,0.4220,4.0712,0,79,1
02/22/2016,17:00,44.10,45.98,43.75,45.53,521016,-1.041029,-1.437764,0.396735,50.09,55.93,51.50,43.5020,47.7916,2.0280,2.2616,0,80,1
02/23/2016,17:00,45.48,45.67,43.36,44.01,539379,-0.991744,-1.348560,0.356816,45.71,53.29,53.40,43.5040,47.5986,0.5060,3.5886,0,81,1
02/24/2016,17:00,43.42,44.54,42.70,44.29,652245,-0.919493,-1.262746,0.343253,46.63,56.42,55.22,43.7090,47.4192,0.5810,3.1292,0,82,1
02/25/2016,17:00,44.33,45.63,43.21,45.21,611874,-0.779017,-1.166001,0.386984,49.67,57.95,55.89,44.0550,47.2810,1.1550,2.0710,0,83,1
02/26/2016,17:00,45.18,46.83,44.78,44.92,646294,-0.683214,-1.069443,0.386230,48.73,65.44,59.94,44.4960,47.1232,0.4240,2.2032,0,84,1
02/29/2016,17:00,44.86,46.12,44.46,45.89,512468,-0.522989,-0.960152,0.437163,52.01,77.32,66.91,44.7110,46.9640,1.1790,1.0740,0,85,1
03/01/2016,17:00,46.04,46.90,45.51,46.54,566226,-0.339645,-0.836051,0.496406,54.13,83.55,75.44,45.0310,46.8544,1.5090,0.3144,0,86,1
03/02/2016,17:00,46.03,47.31,45.69,46.80,597834,-0.171389,-0.703118,0.531730,54.98,90.95,83.94,45.2150,46.7596,1.5850,0.0404,0,87,1
03/03/2016,17:00,46.87,47.46,46.33,46.71,512962,-0.044790,-0.571453,0.526663,54.60,91.78,88.76,45.3790,46.6672,1.3310,0.0428,0,88,1
03/04/2016,17:00,46.80,48.48,46.54,48.06,578290,0.162600,-0.424642,0.587242,59.16,91.13,91.29,45.7960,46.6068,2.2640,1.4532,0,89,1
03/07/2016,17:00,48.34,50.25,48.23,50.04,709870,0.481180,-0.243478,0.724658,64.74,92.94,91.95,46.2470,46.5794,3.7930,3.4606,0,90,1
03/08/2016,17:00,50.08,50.53,48.26,48.64,706933,0.613616,-0.072059,0.685675,58.64,88.09,90.72,46.7100,46.4968,1.9300,2.1432,1,0,1
03/09/2016,17:00,48.50,50.65,48.38,50.43,740632,0.853176,0.112988,0.740188,63.39,90.06,90.36,47.3240,46.4380,3.1060,3.9920,2,0,1
03/10/2016,17:00,50.31,50.62,49.35,49.98,701435,0.995244,0.289439,0.705805,61.48,88.28,88.81,47.8010,46.3960,2.1790,3.5840,3,0,1
03/11/2016,17:00,50.13,51.16,50.06,50.64,564791,1.147860,0.461123,0.686736,63.23,94.21,90.85,48.3730,46.3460,2.2670,4.2940,4,0,1
03/14/2016,17:00,50.31,50.91,48.82,49.32,489938,1.149050,0.598709,0.550341,57.59,87.82,90.10,48.7160,46.2950,0.6040,3.0250,5,0,1
03/15/2016,17:00,49.51,49.54,48.10,48.48,446100,1.069879,0.692943,0.376936,54.27,79.73,87.25,48.9100,46.2184,0.4300,2.2616,6,0,1
03/16/2016,17:00,48.88,50.77,48.75,50.60,494174,1.164775,0.787309,0.377466,60.46,78.02,81.86,49.2900,46.1898,1.3100,4.4102,7,0,1
03/17/2016,17:00,50.73,52.50,50.61,52.34,285278,1.364654,0.902778,0.461876,64.69,85.02,80.92,49.8530,46.2118,2.4870,6.1282,8,0,1
03/18/2016,17:00,52.31,53.17,51.70,51.82,671720,1.464221,1.015067,0.449154,62.54,90.76,84.60,50.2290,46.2634,1.5910,5.5566,9,0,1
03/21/2016,17:00,51.75,52.48,51.09,52.20,479337,1.555856,1.123225,0.432631,63.49,89.30,88.36,50.4450,46.3366,1.7550,5.8634,10,0,1
03/22/2016,17:00,52.27,52.58,51.45,52.13,463693,1.604335,1.219447,0.384889,63.17,84.71,88.26,50.7940,46.4106,1.3360,5.7194,11,0,1
03/23/2016,17:00,51.87,52.02,50.35,50.47,492003,1.491613,1.273880,0.217733,55.97,77.52,83.84,50.7980,46.4864,0.3280,3.9836,12,0,1
03/24/2016,17:00,50.41,50.45,49.01,50.14,495168,1.359975,1.291099,0.068876,54.64,63.48,75.24,50.8140,46.5750,0.6740,3.5650,13,0,1
03/28/2016,17:00,50.23,50.82,49.54,50.07,299775,1.235757,1.280031,-0.044274,54.35,47.35,62.78,50.7570,46.6614,0.6870,3.4086,14,0,1
03/29/2016,17:00,50.00,50.16,48.59,48.96,488032,1.035806,1.231186,-0.195380,49.75,32.02,47.62,50.7210,46.7112,1.7610,2.2488,15,0,1
03/30/2016,17:00,49.20,50.53,48.82,49.00,542469,0.870536,1.159056,-0.288520,49.91,24.52,34.63,50.7730,46.7974,1.7730,2.2026,16,0,1
03/31/2016,17:00,48.98,49.72,48.25,49.02,532152,0.732725,1.073790,-0.341064,50.00,17.62,24.72,50.6150,46.9004,1.5950,2.1196,17,0,1
04/01/2016,17:00,48.82,49.24,47.31,47.47,547190,0.492757,0.957583,-0.464826,43.60,12.37,18.17,50.1280,46.9968,2.6580,0.4732,18,0,1
04/04/2016,17:00,47.29,47.89,46.14,46.38,549477,0.212181,0.808503,-0.596322,39.75,7.35,12.45,49.5840,47.0478,3.2040,0.6678,19,0,1
04/05/2016,17:00,46.18,47.26,45.92,46.57,485543,0.005095,0.647821,-0.642726,40.73,5.21,8.31,49.0210,47.0494,2.4510,0.4794,20,0,1
04/06/2016,17:00,47.20,48.58,47.11,48.43,751048,-0.008834,0.516490,-0.525324,49.43,15.79,9.45,48.6510,47.1252,0.2210,1.3048,21,0,1
04/07/2016,17:00,48.44,48.98,47.37,47.94,626749,-0.058734,0.401445,-0.460180,47.45,23.82,14.94,48.3980,47.1690,0.4580,0.7710,22,0,1
04/08/2016,17:00,48.20,50.52,48.13,50.40,817230,0.099079,0.340972,-0.241893,56.79,42.58,27.40,48.4240,47.2450,1.9760,3.1550,23,0,1
04/11/2016,17:00,50.40,51.43,49.93,51.04,679351,0.272646,0.327307,-0.054661,58.84,56.49,40.96,48.5210,47.3154,2.5190,3.7246,24,0,1
04/12/2016,17:00,51.03,52.93,50.77,52.85,796837,0.549912,0.371828,0.178085,64.04,81.31,60.13,48.9100,47.4140,3.9400,5.4360,25,0,1
04/13/2016,17:00,52.31,53.10,51.92,52.44,730437,0.728171,0.443096,0.285074,62.13,89.06,75.62,49.2540,47.5444,3.1860,4.8956,26,0,1
04/14/2016,17:00,52.22,52.84,51.52,52.18,488614,0.838793,0.522236,0.316557,60.88,92.23,87.54,49.5700,47.7044,2.6100,4.4756,27,0,1
04/15/2016,17:00,52.11,52.41,50.66,51.04,493374,0.824963,0.582781,0.242182,55.63,83.10,88.13,49.9270,47.7936,1.1130,3.2464,28,0,1
04/18/2016,17:00,49.23,50.99,48.33,50.52,609487,0.763245,0.618874,0.144371,53.37,74.19,83.17,50.3410,47.8836,0.1790,2.6364,29,0,1
04/19/2016,17:00,50.77,52.21,50.21,51.80,711459,0.808301,0.656759,0.151542,57.91,72.42,76.57,50.8640,48.0158,0.9360,3.7842,30,0,1
04/20/2016,17:00,51.62,53.59,50.63,53.51,796240,0.970800,0.719568,0.251233,63.07,82.02,76.21,51.3720,48.2062,2.1380,5.3038,31,0,1
04/21/2016,17:00,53.30,53.82,52.38,52.51,671103,1.007279,0.777110,0.230169,58.55,88.18,80.87,51.8290,48.4116,0.6810,4.0984,32,0,1
04/22/2016,17:00,52.75,53.78,52.44,53.06,575107,1.068255,0.835339,0.232916,60.24,90.84,87.01,52.0950,48.6378,0.9650,4.4222,33,0,1
04/25/2016,17:00,53.08,53.37,51.91,51.97,606383,1.016903,0.871652,0.145251,55.41,82.59,87.20,52.1880,48.8670,0.2180,3.1030,34,0,1
04/26/2016,17:00,52.29,54.16,51.83,53.37,564392,1.076762,0.912674,0.164088,59.86,84.11,85.85,52.2400,49.0596,1.1300,4.3104,35,0,1
04/27/2016,17:00,53.97,54.95,53.10,54.66,648028,1.214295,0.972998,0.241297,63.47,85.58,84.09,52.4620,49.2860,2.1980,5.3740,36,0,1
04/28/2016,17:00,54.63,55.47,54.27,55.36,487412,1.364051,1.051208,0.312843,65.30,94.27,87.99,52.7800,49.4940,2.5800,5.8660,37,0,1
04/29/2016,17:00,55.23,56.11,54.57,55.25,598439,1.457062,1.132379,0.324683,64.75,94.20,91.35,53.2010,49.6976,2.0490,5.5524,38,0,1
05/02/2016,17:00,55.23,55.48,53.87,54.11,464027,1.422389,1.190381,0.232008,59.21,86.92,91.80,53.5600,49.9020,0.5500,4.2080,39,0,1
05/03/2016,17:00,54.25,54.68,52.65,52.98,625551,1.288871,1.210079,0.078792,54.25,74.34,85.15,53.6780,50.0510,0.6980,2.9290,40,0,1
05/04/2016,17:00,53.18,54.21,52.55,53.11,711125,1.179946,1.204052,-0.024107,54.72,65.17,75.47,53.6380,50.2330,0.5280,2.8770,41,0,1
05/05/2016,17:00,53.37,55.40,53.29,53.65,746159,1.124236,1.188089,-0.063853,56.71,63.20,67.57,53.7520,50.4202,0.1020,3.2298,42,0,1
05/06/2016,17:00,53.85,54.67,52.87,53.99,695306,1.094899,1.169451,-0.074552,57.96,64.68,64.35,53.8450,50.5958,0.1450,3.3942,43,0,1
05/09/2016,17:00,54.33,55.27,52.57,52.77,767568,0.962115,1.127984,-0.165869,52.14,58.66,62.18,53.9250,50.7528,1.1550,2.0172,44,0,1
05/10/2016,17:00,52.58,54.12,52.36,53.99,709415,0.944439,1.091275,-0.146836,56.81,51.60,58.31,53.9870,50.9148,0.0030,3.0752,45,0,1
05/11/2016,17:00,53.93,55.69,53.29,55.56,869957,1.045070,1.082034,-0.036964,61.96,57.19,55.82,54.0770,51.0952,1.4830,4.4648,46,0,1
05/12/2016,17:00,55.33,56.35,54.94,56.03,715102,1.149495,1.095526,0.053969,63.37,77.14,61.98,54.1440,51.2798,1.8860,4.7502,47,0,1
05/13/2016,17:00,55.74,55.82,55.08,55.54,519363,1.179122,1.112245,0.066877,60.84,87.39,73.91,54.1730,51.4564,1.3670,4.0836,48,0,1
05/16/2016,17:00,55.61,57.31,55.48,57.05,550863,1.309352,1.151667,0.157686,65.42,90.06,84.86,54.4670,51.6362,2.5830,5.4138,49,0,1
05/17/2016,17:00,57.23,58.09,56.86,57.64,438244,1.443529,1.210039,0.233490,67.04,90.00,89.15,54.9330,51.7882,2.7070,5.8518,50,0,1
05/18/2016,17:00,57.84,58.21,56.96,57.43,522016,1.515450,1.271121,0.244329,65.86,90.99,90.35,55.3650,51.9640,2.0650,5.4660,51,0,1
05/19/2016,17:00,57.10,57.43,55.91,57.32,620753,1.545754,1.326048,0.219706,65.21,87.84,89.61,55.7320,52.1018,1.5880,5.2182,52,0,1
05/20/2016,17:00,57.37,57.94,56.60,57.06,538047,1.531140,1.367066,0.164074,63.61,83.93,87.58,56.0390,52.2434,1.0210,4.8166,53,0,1
05/23/2016,17:00,57.11,57.15,56.05,56.73,475453,1.475916,1.388836,0.087080,61.55,79.94,83.90,56.4350,52.3652,0.2950,4.3648,54,0,1
05/24/2016,17:00,56.73,57.92,56.29,57.27,475965,1.458907,1.402850,0.056057,63.63,79.66,81.18,56.7630,52.5242,0.5070,4.7458,55,0,1
05/25/2016,17:00,57.74,58.40,57.30,58.21,550501,1.503942,1.423069,0.080873,66.97,85.29,81.63,57.0280,52.7188,1.1820,5.4912,56,0,1
05/26/2016,17:00,58.35,58.86,57.87,58.13,488465,1.515704,1.441596,0.074108,66.41,89.89,84.94,57.2380,52.8694,0.8920,5.2606,57,0,1
05/27/2016,17:00,57.96,58.25,57.34,57.98,406386,1.495681,1.452413,0.043268,65.31,90.55,88.57,57.4820,52.9822,0.4980,4.9978,58,0,1
05/31/2016,17:00,58.19,58.75,57.46,57.75,476988,1.444601,1.450850,-0.006250,63.57,85.35,88.59,57.5520,53.1008,0.1980,4.6492,59,0,1
06/01/2016,17:00,57.47,57.90,56.40,57.66,568839,1.380938,1.436868,-0.055930,62.86,80.05,85.32,57.5540,53.2100,0.1060,4.4500,60,0,1
06/02/2016,17:00,57.55,58.12,56.62,57.82,564846,1.328087,1.415112,-0.087025,63.63,74.76,80.05,57.5930,53.3238,0.2270,4.4962,61,0,1
06/03/2016,17:00,57.69,58.06,56.98,57.27,481034,1.227669,1.377623,-0.149954,59.08,65.43,73.41,57.5880,53.4598,0.3180,3.8102,62,0,1
06/06/2016,17:00,57.53,58.55,57.36,58.34,450472,1.220361,1.346171,-0.125810,64.42,68.84,69.68,57.7160,53.6238,0.6240,4.7162,63,0,1
06/07/2016,17:00,58.36,59.18,58.09,59.01,542254,1.254174,1.327771,-0.073597,67.29,76.25,70.18,57.9440,53.8026,1.0660,5.2074,64,0,1
06/08/2016,17:00,59.06,60.27,58.97,59.88,656416,1.335775,1.329372,0.006403,70.61,89.79,78.29,58.2050,54.0210,1.6750,5.8590,65,0,1
06/09/2016,17:00,60.10,60.32,58.88,59.21,560723,1.331038,1.329705,0.001333,65.13,85.97,84.00,58.3050,54.2252,0.9050,4.9848,66,0,1
06/10/2016,17:00,59.12,59.38,57.45,57.72,596119,1.193298,1.302424,-0.109126,54.91,68.22,81.33,58.2640,54.3992,0.5440,3.3208,67,0,1
06/13/2016,17:00,57.50,57.93,56.81,57.53,506036,1.056626,1.253264,-0.196638,53.75,48.29,67.49,58.2190,54.6004,0.6890,2.9296,68,0,1
06/14/2016,17:00,57.17,57.34,56.49,57.14,456144,0.906395,1.183890,-0.277496,51.36,29.87,48.79,58.1580,54.8156,1.0180,2.3244,69,0,1
06/15/2016,17:00,56.55,57.37,55.93,56.66,527870,0.740072,1.095127,-0.355055,48.50,21.96,33.37,58.0580,55.0174,1.3980,1.6426,70,0,1
06/16/2016,17:00,56.10,56.40,54.56,54.86,475039,0.457739,0.967649,-0.509910,39.59,12.58,21.47,57.7620,55.1460,2.9020,0.2860,71,0,1
06/17/2016,17:00,54.67,57.02,54.52,56.68,417372,0.376506,0.849421,-0.472914,49.66,20.00,18.18,57.7030,55.3208,1.0230,1.3592,72,0,1
06/20/2016,17:00,57.21,58.12,56.84,58.08,453610,0.420253,0.763587,-0.343334,55.77,34.68,22.42,57.6770,55.4744,0.4030,2.6056,73,0,1
06/21/2016,17:00,57.92,58.52,56.97,57.97,475407,0.440963,0.699062,-0.258099,55.20,52.70,35.79,57.5730,55.6130,0.3970,2.3570,74,0,1
06/22/2016,17:00,58.34,58.66,56.52,57.25,569939,0.394728,0.638195,-0.243468,51.51,55.98,47.79,57.3100,55.7010,0.0600,1.5490,75,0,1
06/23/2016,17:00,57.20,58.35,57.20,58.23,401885,0.432182,0.596993,-0.164811,55.84,56.84,55.17,57.2120,55.8168,1.0180,2.4132,76,0,1
06/24/2016,17:00,58.42,58.57,54.82,55.76,649446,0.259564,0.529507,-0.269943,44.95,44.14,52.32,57.0160,55.8884,1.2560,0.1284,77,0,1
06/27/2016,17:00,55.93,56.08,53.95,54.45,504613,0.016863,0.426978,-0.410115,40.44,30.33,43.77,56.7080,55.9566,2.2580,1.5066,78,0,1
06/28/2016,17:00,54.71,56.30,54.66,55.97,498851,-0.052226,0.331137,-0.383363,47.07,20.28,31.58,56.5910,56.0656,0.6210,0.0956,79,0,1
06/29/2016,17:00,56.18,58.12,56.10,58.00,511476,0.056177,0.276145,-0.219969,54.38,36.16,28.92,56.7250,56.1896,1.2750,1.8104,80,0,1
06/30/2016,17:00,57.67,57.74,56.29,56.45,508736,0.016821,0.224280,-0.207460,48.83,51.91,36.12,56.8840,56.2484,0.4340,0.2016,81,0,1
07/01/2016,17:00,56.50,57.42,56.02,57.11,405187,0.038444,0.187113,-0.148669,51.12,65.39,51.15,56.9270,56.3404,0.1830,0.7696,82,0,1
07/05/2016,17:00,57.23,57.47,54.45,54.72,609194,-0.135708,0.122549,-0.258257,43.54,45.51,54.27,56.5910,56.3736,1.8710,1.6536,83,0,1
07/06/2016,17:00,54.95,56.07,54.04,55.55,607663,-0.204394,0.057160,-0.261554,46.51,39.14,50.01,56.3490,56.4452,0.7990,0.8952,0,1,1
07/07/2016,17:00,56.00,56.37,52.99,53.26,710893,-0.438557,-0.041983,-0.396574,40.23,17.50,34.05,55.9500,56.4430,2.6900,3.1830,0,2,1
07/08/2016,17:00,53.31,54.09,52.89,53.53,583078,-0.595482,-0.152683,-0.442799,41.23,15.54,24.06,55.4800,56.4204,1.9500,2.8904,0,3,1
07/11/2016,17:00,53.19,53.89,52.54,52.88,533657,-0.763494,-0.274845,-0.488649,39.51,7.12,13.39,55.1920,56.3708,2.3120,3.4908,0,4,1
07/12/2016,17:00,52.70,55.05,52.63,54.92,658257,-0.723692,-0.364615,-0.359078,47.01,18.66,13.77,55.2390,56.3642,0.3190,1.4442,0,5,1
07/13/2016,17:00,54.70,54.83,52.68,52.87,686245,-0.847794,-0.461251,-0.386543,41.45,16.69,14.16,54.9290,56.3394,2.0590,3.4694,0,6,1
07/14/2016,17:00,53.26,53.92,53.07,53.80,573761,-0.861175,-0.541235,-0.319939,44.64,21.84,19.06,54.5090,56.3558,0.7090,2.5558,0,7,1
07/15/2016,17:00,53.64,54.45,53.17,54.07,400078,-0.840306,-0.601050,-0.239257,45.57,17.69,18.74,54.2710,56.3750,0.2010,2.3050,0,8,1
07/18/2016,17:00,54.25,54.26,52.96,53.36,334568,-0.871018,-0.655043,-0.215975,43.51,21.00,20.17,53.8960,56.3692,0.5360,3.0092,0,9,1
07/19/2016,17:00,53.35,53.80,52.70,52.87,481709,-0.924242,-0.708883,-0.215359,42.09,16.01,18.23,53.7110,56.3468,0.8410,3.4768,0,10,1
07/20/2016,17:00,52.84,53.55,51.97,53.17,541014,-0.931478,-0.753402,-0.178076,43.31,13.88,16.96,53.4730,56.3548,0.3030,3.1848,0,11,1
07/21/2016,17:00,53.07,53.51,51.94,52.17,432972,-1.006304,-0.803982,-0.202321,40.26,10.43,13.44,53.3640,56.3184,1.1940,4.1484,0,12,1
07/22/2016,17:00,52.02,52.39,51.16,51.61,428407,-1.098133,-0.862813,-0.235320,38.62,10.68,11.66,53.1720,56.2394,1.5620,4.6294,0,13,1
07/25/2016,17:00,51.62,51.79,50.39,50.55,389837,-1.242122,-0.938674,-0.303448,35.66,4.71,8.61,52.9390,56.1298,2.3890,5.5798,0,14,1
07/26/2016,17:00,50.49,50.81,49.78,50.34,461324,-1.357532,-1.022446,-0.335086,35.09,6.20,7.20,52.4810,56.0258,2.1410,5.6858,0,15,1
07/27/2016,17:00,50.08,50.62,49.10,49.34,537390,-1.512254,-1.120407,-0.391846,32.42,5.18,5.36,52.1280,55.8716,2.7880,6.5316,0,16,1
07/28/2016,17:00,49.35,49.64,48.46,48.56,447913,-1.678463,-1.232019,-0.446445,30.47,4.70,5.36,51.6040,55.6900,3.0440,7.1300,0,17,1
07/29/2016,17:00,48.54,49.09,47.99,49.02,478763,-1.752861,-1.336187,-0.416674,33.03,6.99,5.63,51.0990,55.5218,2.0790,6.5018,0,18,1
08/01/2016,17:00,48.77,49.30,47.24,47.48,533020,-1.914024,-1.451755,-0.462269,29.16,6.45,6.05,50.5110,55.3250,3.0310,7.8450,0,19,1
08/02/2016,17:00,47.50,48.33,46.68,46.93,534512,-2.062353,-1.573874,-0.488479,27.90,6.78,6.74,49.9170,55.1224,2.9870,8.1924,0,20,1
08/03/2016,17:00,47.12,48.62,46.61,48.25,655186,-2.049764,-1.669052,-0.380712,35.13,9.18,7.47,49.4250,54.9528,1.1750,6.7028,0,21,1
08/04/2016,17:00,48.58,49.50,47.85,49.35,598836,-1.928792,-1.721000,-0.207792,40.48,19.91,11.96,49.1430,54.7944,0.2070,5.4444,0,22,1
08/05/2016,17:00,49.26,49.52,48.48,49.22,550189,-1.822404,-1.741281,-0.081123,40.06,30.82,19.97,48.9040,54.6146,0.3160,5.3946,0,23,1
